icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
T410X2A,T410X2A,10,"Poisoning by inhaled anesthetics, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by inhaled anesthetics, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD023,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Inhalant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T410X5A,T410X5A,10,"Adverse effect of inhaled anesthetics, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of inhaled anesthetics, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD023,"Adverse effects of drugs and medicaments, initial encounter; Inhalant-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X1A,T426X1A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X1D,T426X1D,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), subsequent encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), subsequent encounter",INJ059,"Poisoning by drugs, subsequent encounter",INJ059; MBD032,"Poisoning by drugs, subsequent encounter; Sedative-related disorders; subsequent encounter",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X2A,T426X2A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X2D,T426X2D,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, subsequent encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, subsequent encounter",MBD027,Suicide attempt/intentional self-harm; subsequent encounter,INJ059; MBD027; MBD032,"Poisoning by drugs, subsequent encounter; Suicide attempt/intentional self-harm; subsequent encounter; Sedative-related disorders; subsequent encounter",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X3A,T426X3A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, assault, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, assault, initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT022; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, assault; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X4A,T426X4A,10,"Poisoning by other antiepileptic and sedative-hypnotic drugs, undetermined, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by other antiepileptic and sedative-hypnotic drugs, undetermined, initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT023; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, undetermined; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X5A,T426X5A,10,"Adverse effect of other antiepileptic and sedative-hypnotic drugs, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of other antiepileptic and sedative-hypnotic drugs, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD020,"Adverse effects of drugs and medicaments, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T426X5D,T426X5D,10,"Adverse effect of other antiepileptic and sedative-hypnotic drugs, subsequent encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of other antiepileptic and sedative-hypnotic drugs, subsequent encounter",XXX000,Unacceptable PDX,INJ065; MBD032,"Adverse effects of drugs and medicaments, subsequent encounter; Sedative-related disorders; subsequent encounter",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T4271XA,T4271XA,10,"Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter",INJ022,"Poisoning by drugs, initial encounter",EXT014; EXT020; INJ022; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, accidental/unintentional; Poisoning by drugs, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T4272XA,T4272XA,10,"Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter",MBD012,Suicidal ideation/attempt/intentional self-harm,EXT014; EXT021; INJ022; MBD012; MBD020,"External cause codes: poisoning by drug; External cause codes: intent of injury, self-harm; Poisoning by drugs, initial encounter; Suicidal ideation/attempt/intentional self-harm; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
T4275XA,T4275XA,10,"Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, initial encounter","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, initial encounter",XXX000,Unacceptable PDX,INJ028; MBD020,"Adverse effects of drugs and medicaments, initial encounter; Sedative-related disorders",other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
